workerid,proliferate.condition,adj,label,object,response,rt,slide_number_in_experiment,utterance,error
15,condition1,high,table_metal_high,table,[0.33],4039,40,,
15,condition1,wet,shorts_wet_green,shorts,[0.03],2260,41,,
15,condition1,glossy,nails_black_glossy,nails,[0.02],2281,42,,
15,condition1,black and white,picture_bw_rectangular,picture,[0.02],1839,43,,
15,condition1,clean-shaven,man_old_cleanshaven,man,[0.01],3693,44,,
15,condition1,happy,woman_old_happy,woman,[0.98],2341,45,,
15,condition1,triangular,earring_big_triangular,earring,[0.01],1916,46,,
15,condition1,bearded,man_old_bearded,man,[0.02],3186,47,,
15,condition1,black,nails_black_glossy,nails,[0.01],1895,48,,
25,condition1,,,Sarah,Sarah,0,1,bot_check,
25,condition1,green,frog_spotted_green,frog,[0.01],12382,3,,
25,condition1,mustache-touting,man2_mustached_glassed,man,[0.26],6276,4,,
25,condition1,old,man_old_bearded,man,[0.8],1107,5,,
25,condition1,big,bottle_glass_big,bottle,[0.27],1061,6,,
25,condition1,clean,spoon_metal_clean,spoon,[0.63],1094,7,,
25,condition1,hat-wearing,man2_bearded_hatted,man,[0.52],1076,8,,
25,condition1,black,nails_black_glossy,nails,[0.78],1151,9,,
25,condition1,fat,woman2_happy_fat,woman,[0.99],6401,10,,
25,condition1,happy,woman_old_happy,woman,[0.94],2177,11,,
25,condition1,glasses-wearing,man2_bearded_glassed,man,[0.04],2007,12,,
25,condition1,round,earring_big_round,earring,[0.05],2310,13,,
25,condition1,wet,shorts_wet_green,shorts,[0.57],3048,14,,
25,condition1,square,picture_bw_square,picture,[0.03],1755,15,,
25,condition1,brown,hair_curly_brown,hair,[0.32],3184,16,,
25,condition1,short,pencil_short_black,pencil,[0.99],2778,17,,
25,condition1,cardboard,box_closed_cardboard,box,[0.04],2048,18,,
25,condition1,closed,box_closed_cardboard,box,[0.04],3594,19,,
25,condition1,striped,frog_striped_green,frog,[0.51],2286,20,,
25,condition1,black and white,picture_bw_rectangular,picture,[0.24],2370,21,,
25,condition1,red,frog_spotted_red,frog,[0.47],2242,22,,
25,condition1,rectangular,picture_bw_rectangular,picture,[0.29],1967,23,,
25,condition1,young,man_young_bearded,man,[0.99],2952,24,,
25,condition1,small,bottle_glass_small,bottle,[0.99],1699,25,,
25,condition1,dry,shorts_dry_green,shorts,[0.69],1762,26,,
25,condition1,colored,picture_colored_rectangular,picture,[0.77],1896,27,,
25,condition1,plastic,bottle_plastic_big,bottle,[0.01],2122,28,,
25,condition1,dirty,spoon_metal_dirty,spoon,[0.96],2117,29,,
25,condition1,high,table_metal_high,table,[0.98],1971,30,,
25,condition1,open,box_open_cardboard,box,[0.28],2556,31,,
25,condition1,bearded,man_old_bearded,man,[0.51],2545,32,,
25,condition1,low,table_metal_low,table,[0.98],1996,33,,
25,condition1,long,pencil_long_black,pencil,[0.96],1527,34,,
25,condition1,skinny,woman2_happy_skinny,woman,[0.96],1585,35,,
25,condition1,glossy,nails_black_glossy,nails,[0.85],1918,36,,
25,condition1,straight,hair_straight_blond,hair,[0.96],1717,37,,
25,condition1,blond,hair_curly_blonde,hair,[0.75],3377,38,,
25,condition1,blue,pencil_long_blue,pencil,[0.35],1945,39,,
25,condition1,curly,hair_curly_blonde,hair,[0.82],2279,40,,
25,condition1,wooden,spoon_wooden_clean,spoon,[0.26],1932,41,,
25,condition1,glass,bottle_glass_big,bottle,[0.06],2201,42,,
25,condition1,clean-shaven,man_old_cleanshaven,man,[0.69],2378,43,,
25,condition1,metal,spoon_metal_clean,spoon,[0.07],2296,44,,
25,condition1,spotted,frog_spotted_green,frog,[0.43],1845,45,,
25,condition1,sad,woman_old_sad,woman,[0.98],1705,46,,
25,condition1,triangular,earring_big_triangular,earring,[0.12],3037,47,,
25,condition1,matte,nails_black_matte,nails,[0.9],1665,48,,
30,condition1,,,Elizabeth,Elizabeth,0,1,bot_check,
30,condition1,skinny,woman2_happy_skinny,woman,[0.53],2308,3,,
30,condition1,wet,shorts_wet_green,shorts,[0.61],737,4,,
30,condition1,spotted,frog_spotted_green,frog,[0.57],953,5,,
30,condition1,red,frog_spotted_red,frog,[0.51],1757,6,,
30,condition1,plastic,bottle_plastic_big,bottle,[0.61],661,7,,
30,condition1,black and white,picture_bw_rectangular,picture,[0.46],656,8,,
30,condition1,black,nails_black_glossy,nails,[0.52],1523,9,,
30,condition1,rectangular,picture_bw_rectangular,picture,[0.46],666,10,,
30,condition1,open,box_open_cardboard,box,[0.61],705,11,,
30,condition1,old,man_old_bearded,man,[0.56],1040,12,,
30,condition1,round,earring_big_round,earring,[0.58],1729,13,,
30,condition1,small,bottle_glass_small,bottle,[0.68],1039,14,,
30,condition1,clean,spoon_metal_clean,spoon,[0.67],1496,15,,
30,condition1,triangular,earring_big_triangular,earring,[0.63],850,16,,
30,condition1,metal,spoon_metal_clean,spoon,[0.73],674,17,,
30,condition1,hat-wearing,man2_bearded_hatted,man,[0.54],624,18,,
30,condition1,colored,picture_colored_rectangular,picture,[0.69],681,19,,
30,condition1,matte,nails_black_matte,nails,[0.69],603,20,,
30,condition1,straight,hair_straight_blond,hair,[0.68],540,21,,
30,condition1,clean-shaven,man_old_cleanshaven,man,[0.53],1058,22,,
30,condition1,sad,woman_old_sad,woman,[0.56],1148,23,,
30,condition1,striped,frog_striped_green,frog,[0.66],753,24,,
30,condition1,brown,hair_curly_brown,hair,[0.6],1127,25,,
30,condition1,dry,shorts_dry_green,shorts,[0.65],1492,26,,
30,condition1,closed,box_closed_cardboard,box,[0.68],724,27,,
30,condition1,happy,woman_old_happy,woman,[0.68],1153,28,,
30,condition1,bearded,man_old_bearded,man,[0.68],681,29,,
30,condition1,curly,hair_curly_blonde,hair,[0.71],19161,30,,
30,condition1,dirty,spoon_metal_dirty,spoon,[0.59],987,31,,
30,condition1,blue,pencil_long_blue,pencil,[0.63],613,32,,
30,condition1,fat,woman2_happy_fat,woman,[0.63],591,33,,
30,condition1,wooden,spoon_wooden_clean,spoon,[0.48],1382,34,,
30,condition1,glasses-wearing,man2_bearded_glassed,man,[0.59],691,35,,
30,condition1,blond,hair_curly_blonde,hair,[0.57],566,36,,
30,condition1,short,pencil_short_black,pencil,[0.73],1183,37,,
30,condition1,young,man_young_bearded,man,[0.52],596,38,,
30,condition1,mustache-touting,man2_mustached_glassed,man,[0.55],1332,39,,
30,condition1,glass,bottle_glass_big,bottle,[0.58],651,40,,
30,condition1,long,pencil_long_black,pencil,[0.58],1761,41,,
30,condition1,big,bottle_glass_big,bottle,[0.59],851,42,,
30,condition1,cardboard,box_closed_cardboard,box,[0.6],852,43,,
30,condition1,high,table_metal_high,table,[0.64],690,44,,
30,condition1,glossy,nails_black_glossy,nails,[0.55],1126,45,,
30,condition1,square,picture_bw_square,picture,[0.66],1396,46,,
30,condition1,low,table_metal_low,table,[0.63],1288,47,,
30,condition1,green,frog_spotted_green,frog,[0.64],753,48,,
36,condition1,,,Jessica,Jessica,0,1,bot_check,
36,condition1,big,bottle_glass_big,bottle,[0.38],58486,3,,
36,condition1,spotted,frog_spotted_green,frog,[0.18],12770,4,,
36,condition1,metal,spoon_metal_clean,spoon,[0.4],6187,5,,
36,condition1,glass,bottle_glass_big,bottle,[0.58],2015,6,,
36,condition1,curly,hair_curly_blonde,hair,[0.42],5068,7,,
36,condition1,matte,nails_black_matte,nails,[0.7],1841,8,,
36,condition1,low,table_metal_low,table,[0.89],1959,9,,
36,condition1,skinny,woman2_happy_skinny,woman,[0.78],3125,10,,
36,condition1,blue,pencil_long_blue,pencil,[0.61],2030,11,,
36,condition1,black and white,picture_bw_rectangular,picture,[0.92],3043,12,,
36,condition1,happy,woman_old_happy,woman,[0.98],2372,13,,
36,condition1,red,frog_spotted_red,frog,[0.63],1932,14,,
36,condition1,dry,shorts_dry_green,shorts,[0.68],2252,15,,
36,condition1,short,pencil_short_black,pencil,[0.83],2005,16,,
36,condition1,open,box_open_cardboard,box,[0.68],4106,17,,
36,condition1,colored,picture_colored_rectangular,picture,[0.98],2178,18,,
36,condition1,black,nails_black_glossy,nails,[0.85],3296,19,,
36,condition1,green,frog_spotted_green,frog,[0.68],2542,20,,
36,condition1,dirty,spoon_metal_dirty,spoon,[0.94],2854,21,,
36,condition1,glossy,nails_black_glossy,nails,[0.76],2913,22,,
36,condition1,long,pencil_long_black,pencil,[0.82],1950,23,,
36,condition1,plastic,bottle_plastic_big,bottle,[0.33],2465,24,,
36,condition1,clean,spoon_metal_clean,spoon,[0.74],2088,25,,
36,condition1,closed,box_closed_cardboard,box,[0.64],40228,26,,
36,condition1,wooden,spoon_wooden_clean,spoon,[0.37],2505,27,,
36,condition1,round,earring_big_round,earring,[0.53],2322,28,,
36,condition1,glasses-wearing,man2_bearded_glassed,man,[0.08],5513,29,,
36,condition1,hat-wearing,man2_bearded_hatted,man,[0.11],1768,30,,
36,condition1,rectangular,picture_bw_rectangular,picture,[0.2],2863,31,,
36,condition1,striped,frog_striped_green,frog,[0.13],2383,32,,
36,condition1,triangular,earring_big_triangular,earring,[0.14],2234,33,,
36,condition1,clean-shaven,man_old_cleanshaven,man,[0.21],4311,34,,
36,condition1,square,picture_bw_square,picture,[0.22],1632,35,,
36,condition1,bearded,man_old_bearded,man,[0.48],3928,36,,
36,condition1,mustache-touting,man2_mustached_glassed,man,[0.26],2034,37,,
36,condition1,wet,shorts_wet_green,shorts,[0.63],2496,38,,
36,condition1,old,man_old_bearded,man,[0.9],3352,39,,
36,condition1,blond,hair_curly_blonde,hair,[0.54],1811,40,,
36,condition1,young,man_young_bearded,man,[0.98],2237,41,,
36,condition1,brown,hair_curly_brown,hair,[0.83],1615,42,,
36,condition1,fat,woman2_happy_fat,woman,[0.83],2137,43,,
36,condition1,high,table_metal_high,table,[0.92],2140,44,,
36,condition1,small,bottle_glass_small,bottle,[0.86],1689,45,,
36,condition1,straight,hair_straight_blond,hair,[0.6],2027,46,,
36,condition1,sad,woman_old_sad,woman,[1],1997,47,,
36,condition1,cardboard,box_closed_cardboard,box,[0.2],1769,48,,
7,condition1,,,Elizabeth,Elizabeth,0,1,bot_check,
7,condition1,high,table_metal_high,table,[0.7],6675,3,,
7,condition1,clean,spoon_metal_clean,spoon,[0.21],4116,4,,
7,condition1,long,pencil_long_black,pencil,[0.81],2932,5,,
7,condition1,skinny,woman2_happy_skinny,woman,[0.72],3051,6,,
7,condition1,old,man_old_bearded,man,[0.52],5632,7,,
7,condition1,happy,woman_old_happy,woman,[0.76],4950,8,,
7,condition1,brown,hair_curly_brown,hair,[0.13],5513,9,,
7,condition1,rectangular,picture_bw_rectangular,picture,[0.01],2968,10,,
7,condition1,plastic,bottle_plastic_big,bottle,[0.04],3066,11,,
7,condition1,dirty,spoon_metal_dirty,spoon,[0.75],3049,12,,
7,condition1,glossy,nails_black_glossy,nails,[0.67],2732,13,,
7,condition1,short,pencil_short_black,pencil,[0.74],10185,14,,
7,condition1,big,bottle_glass_big,bottle,[0.74],2233,15,,
7,condition1,red,frog_spotted_red,frog,[0.11],3747,16,,
7,condition1,colored,picture_colored_rectangular,picture,[0.25],4250,17,,
7,condition1,glasses-wearing,man2_bearded_glassed,man,[0.03],3802,18,,
7,condition1,fat,woman2_happy_fat,woman,[0.72],2680,19,,
7,condition1,blue,pencil_long_blue,pencil,[0.14],3168,20,,
7,condition1,black and white,picture_bw_rectangular,picture,[0.15],2880,21,,
7,condition1,sad,woman_old_sad,woman,[0.79],2400,22,,
7,condition1,clean-shaven,man_old_cleanshaven,man,[0.12],3248,23,,
7,condition1,low,table_metal_low,table,[0.7],2436,24,,
7,condition1,striped,frog_striped_green,frog,[0.22],2663,25,,
7,condition1,dry,shorts_dry_green,shorts,[0.4],3681,26,,
7,condition1,glass,bottle_glass_big,bottle,[0.19],2353,27,,
7,condition1,matte,nails_black_matte,nails,[0.61],2746,28,,
7,condition1,mustache-touting,man2_mustached_glassed,man,[0.19],3219,29,,
7,condition1,square,picture_bw_square,picture,[0.04],3799,30,,
7,condition1,hat-wearing,man2_bearded_hatted,man,[0.09],2417,31,,
7,condition1,blond,hair_curly_blonde,hair,[0.58],3250,32,,
7,condition1,closed,box_closed_cardboard,box,[0.16],5082,33,,
7,condition1,round,earring_big_round,earring,[0.2],2299,34,,
7,condition1,bearded,man_old_bearded,man,[0.19],3632,35,,
7,condition1,metal,spoon_metal_clean,spoon,[0.14],2318,36,,
7,condition1,open,box_open_cardboard,box,[0.27],3966,37,,
7,condition1,triangular,earring_big_triangular,earring,[0.04],4031,38,,
7,condition1,spotted,frog_spotted_green,frog,[0.3],2533,39,,
7,condition1,curly,hair_curly_blonde,hair,[0.51],2665,40,,
7,condition1,straight,hair_straight_blond,hair,[0.31],2818,41,,
7,condition1,green,frog_spotted_green,frog,[0.11],3748,42,,
7,condition1,young,man_young_bearded,man,[0.7],2667,43,,
7,condition1,wooden,spoon_wooden_clean,spoon,[0.26],2500,44,,
7,condition1,black,nails_black_glossy,nails,[0.07],3603,45,,
7,condition1,cardboard,box_closed_cardboard,box,[0.31],3927,46,,
7,condition1,small,bottle_glass_small,bottle,[0.76],2619,47,,
7,condition1,wet,shorts_wet_green,shorts,[0.24],2832,48,,
34,condition1,,,Margaret,Margaret,0,1,bot_check,
34,condition1,glossy,nails_black_glossy,nails,[0.36],7498,3,,
34,condition1,round,earring_big_round,earring,[0.06],2930,4,,
34,condition1,black and white,picture_bw_rectangular,picture,[0.07],2494,5,,
34,condition1,green,frog_spotted_green,frog,[0.03],2572,6,,
34,condition1,hat-wearing,man2_bearded_hatted,man,[0.19],4407,7,,
34,condition1,dirty,spoon_metal_dirty,spoon,[0.62],2785,8,,
34,condition1,big,bottle_glass_big,bottle,[0.61],3290,9,,
34,condition1,short,pencil_short_black,pencil,[0.78],3806,10,,
34,condition1,blond,hair_curly_blonde,hair,[0.1],3576,11,,
34,condition1,wet,shorts_wet_green,shorts,[0.35],3031,12,,
34,condition1,spotted,frog_spotted_green,frog,[0.12],2333,13,,
34,condition1,plastic,bottle_plastic_big,bottle,[0.21],2549,14,,
34,condition1,straight,hair_straight_blond,hair,[0.19],2133,15,,
34,condition1,mustache-touting,man2_mustached_glassed,man,[0.17],2328,16,,
34,condition1,small,bottle_glass_small,bottle,[0.62],2462,17,,
34,condition1,low,table_metal_low,table,[0.65],2659,18,,
34,condition1,blue,pencil_long_blue,pencil,[0.21],2334,19,,
34,condition1,glasses-wearing,man2_bearded_glassed,man,[0.26],1933,20,,
34,condition1,colored,picture_colored_rectangular,picture,[0.67],3210,21,,
34,condition1,closed,box_closed_cardboard,box,[0.24],6392,22,,
34,condition1,skinny,woman2_happy_skinny,woman,[0.84],3190,23,,
34,condition1,matte,nails_black_matte,nails,[0.25],3556,24,,
34,condition1,triangular,earring_big_triangular,earring,[0.06],2582,25,,
34,condition1,high,table_metal_high,table,[0.75],2626,26,,
34,condition1,cardboard,box_closed_cardboard,box,[0.04],4435,27,,
34,condition1,old,man_old_bearded,man,[0.71],2365,28,,
34,condition1,striped,frog_striped_green,frog,[0.16],2283,29,,
34,condition1,sad,woman_old_sad,woman,[0.29],3655,30,,
34,condition1,brown,hair_curly_brown,hair,[0.23],3308,31,,
34,condition1,clean-shaven,man_old_cleanshaven,man,[0.27],2877,32,,
34,condition1,wooden,spoon_wooden_clean,spoon,[0.17],2015,33,,
34,condition1,fat,woman2_happy_fat,woman,[0.68],2542,34,,
34,condition1,happy,woman_old_happy,woman,[0.73],2902,35,,
34,condition1,glass,bottle_glass_big,bottle,[0.19],1998,36,,
34,condition1,clean,spoon_metal_clean,spoon,[0.76],3118,37,,
34,condition1,metal,spoon_metal_clean,spoon,[0.22],1757,38,,
34,condition1,dry,shorts_dry_green,shorts,[0.2],2860,39,,
34,condition1,curly,hair_curly_blonde,hair,[0.66],2883,40,,
34,condition1,square,picture_bw_square,picture,[0.15],1855,41,,
34,condition1,red,frog_spotted_red,frog,[0.03],2712,42,,
34,condition1,rectangular,picture_bw_rectangular,picture,[0.05],2624,43,,
34,condition1,young,man_young_bearded,man,[0.84],2098,44,,
34,condition1,black,nails_black_glossy,nails,[0.01],2626,45,,
34,condition1,open,box_open_cardboard,box,[0.04],1658,46,,
34,condition1,bearded,man_old_bearded,man,[0.12],2622,47,,
34,condition1,long,pencil_long_black,pencil,[0.69],2393,48,,
6,condition1,,,Barbara,Barbara,0,1,bot_check,
6,condition1,glass,bottle_glass_big,bottle,[0.01],9928,3,,
6,condition1,round,earring_big_round,earring,[0.97],3044,4,,
6,condition1,sad,woman_old_sad,woman,[0.98],2113,5,,
6,condition1,glasses-wearing,man2_bearded_glassed,man,[0.74],5428,6,,
6,condition1,striped,frog_striped_green,frog,[0.94],3592,7,,
6,condition1,low,table_metal_low,table,[0.8],2599,8,,
6,condition1,clean,spoon_metal_clean,spoon,[0.91],7550,9,,
6,condition1,dry,shorts_dry_green,shorts,[0.97],2485,10,,
6,condition1,clean-shaven,man_old_cleanshaven,man,[0.43],3852,11,,
6,condition1,straight,hair_straight_blond,hair,[0.98],3592,12,,
6,condition1,spotted,frog_spotted_green,frog,[0.94],3266,13,,
6,condition1,hat-wearing,man2_bearded_hatted,man,[0.05],4574,14,,
6,condition1,red,frog_spotted_red,frog,[0.96],2410,15,,
6,condition1,bearded,man_old_bearded,man,[0.84],3293,16,,
6,condition1,triangular,earring_big_triangular,earring,[0.27],4224,17,,
6,condition1,skinny,woman2_happy_skinny,woman,[0.56],2520,18,,
6,condition1,black,nails_black_glossy,nails,[0.82],3269,19,,
6,condition1,high,table_metal_high,table,[0.92],3131,20,,
6,condition1,blue,pencil_long_blue,pencil,[0.92],2248,21,,
6,condition1,metal,spoon_metal_clean,spoon,[0.13],3418,22,,
6,condition1,wooden,spoon_wooden_clean,spoon,[0.46],2632,23,,
6,condition1,cardboard,box_closed_cardboard,box,[0.29],3116,24,,
6,condition1,old,man_old_bearded,man,[0.59],3366,25,,
6,condition1,happy,woman_old_happy,woman,[0.99],4932,26,,
6,condition1,open,box_open_cardboard,box,[0.79],3198,27,,
6,condition1,green,frog_spotted_green,frog,[0.39],3256,28,,
6,condition1,curly,hair_curly_blonde,hair,[0.78],2508,29,,
6,condition1,square,picture_bw_square,picture,[0.16],2100,30,,
6,condition1,matte,nails_black_matte,nails,[0.34],3826,31,,
6,condition1,dirty,spoon_metal_dirty,spoon,[0.65],2194,32,,
6,condition1,small,bottle_glass_small,bottle,[0.85],2856,33,,
6,condition1,rectangular,picture_bw_rectangular,picture,[0.05],2186,34,,
6,condition1,fat,woman2_happy_fat,woman,[0.34],2376,35,,
6,condition1,long,pencil_long_black,pencil,[0.85],2444,36,,
6,condition1,brown,hair_curly_brown,hair,[0.58],2472,37,,
6,condition1,plastic,bottle_plastic_big,bottle,[0.12],5128,38,,
6,condition1,wet,shorts_wet_green,shorts,[0.16],4863,39,,
6,condition1,big,bottle_glass_big,bottle,[0.75],2494,40,,
6,condition1,colored,picture_colored_rectangular,picture,[0.94],2382,41,,
6,condition1,closed,box_closed_cardboard,box,[0.84],2348,42,,
6,condition1,mustache-touting,man2_mustached_glassed,man,[0.11],3053,43,,
6,condition1,blond,hair_curly_blonde,hair,[0.87],3256,44,,
6,condition1,glossy,nails_black_glossy,nails,[0.16],3884,45,,
6,condition1,young,man_young_bearded,man,[0.86],2289,46,,
6,condition1,short,pencil_short_black,pencil,[0.91],2066,47,,
6,condition1,black and white,picture_bw_rectangular,picture,[0.85],2689,48,,
40,condition1,,,Patricia,Patricia,0,1,bot_check,
40,condition1,colored,picture_colored_rectangular,picture,[0.62],12287,3,,
40,condition1,black,nails_black_glossy,nails,[0.99],4730,4,,
40,condition1,black and white,picture_bw_rectangular,picture,[0.98],4944,5,,
40,condition1,plastic,bottle_plastic_big,bottle,[0.65],3936,6,,
40,condition1,closed,box_closed_cardboard,box,[0.93],4791,7,,
40,condition1,green,frog_spotted_green,frog,[0.99],4343,8,,
40,condition1,dirty,spoon_metal_dirty,spoon,[0.06],8936,9,,
40,condition1,round,earring_big_round,earring,[0.72],4900,10,,
40,condition1,dry,shorts_dry_green,shorts,[0.3],4953,11,,
40,condition1,glasses-wearing,man2_bearded_glassed,man,[0],6419,12,,
40,condition1,skinny,woman2_happy_skinny,woman,[0.41],5638,13,,
40,condition1,glossy,nails_black_glossy,nails,[0.72],3570,14,,
40,condition1,open,box_open_cardboard,box,[0],5979,15,,
40,condition1,old,man_old_bearded,man,[0.98],6436,16,,
40,condition1,striped,frog_striped_green,frog,[0.88],5520,17,,
40,condition1,matte,nails_black_matte,nails,[1],4576,18,,
40,condition1,glass,bottle_glass_big,bottle,[1],4420,19,,
40,condition1,high,table_metal_high,table,[0.15],6976,20,,
40,condition1,curly,hair_curly_blonde,hair,[0.45],4004,21,,
40,condition1,rectangular,picture_bw_rectangular,picture,[1],3327,22,,
40,condition1,clean,spoon_metal_clean,spoon,[0.26],4480,23,,
40,condition1,fat,woman2_happy_fat,woman,[0.5],8142,24,,
40,condition1,small,bottle_glass_small,bottle,[0.28],6488,25,,
40,condition1,red,frog_spotted_red,frog,[0.85],4829,26,,
40,condition1,blond,hair_curly_blonde,hair,[1],3703,27,,
40,condition1,blue,pencil_long_blue,pencil,[0.72],4359,28,,
40,condition1,big,bottle_glass_big,bottle,[0],5105,29,,
40,condition1,bearded,man_old_bearded,man,[0.94],10371,30,,
40,condition1,wooden,spoon_wooden_clean,spoon,[1],3601,31,,
40,condition1,young,man_young_bearded,man,[0.36],5351,32,,
40,condition1,hat-wearing,man2_bearded_hatted,man,[1],4928,33,,
40,condition1,low,table_metal_low,table,[0.15],6313,34,,
40,condition1,metal,spoon_metal_clean,spoon,[1],3583,35,,
40,condition1,short,pencil_short_black,pencil,[0.1],7439,36,,
40,condition1,mustache-touting,man2_mustached_glassed,man,[1],5177,37,,
40,condition1,sad,woman_old_sad,woman,[0.17],5537,38,,
40,condition1,square,picture_bw_square,picture,[0.88],6069,39,,
40,condition1,clean-shaven,man_old_cleanshaven,man,[1],3376,40,,
40,condition1,straight,hair_straight_blond,hair,[0.58],4163,41,,
40,condition1,brown,hair_curly_brown,hair,[1],3784,42,,
40,condition1,wet,shorts_wet_green,shorts,[1],4416,43,,
40,condition1,long,pencil_long_black,pencil,[0.05],5484,44,,
40,condition1,triangular,earring_big_triangular,earring,[1],3831,45,,
40,condition1,cardboard,box_closed_cardboard,box,[0.96],6831,46,,
40,condition1,happy,woman_old_happy,woman,[0],3761,47,,
40,condition1,spotted,frog_spotted_green,frog,[0.79],4919,48,,
46,condition1,,,Patricia,Patricia,0,1,bot_check,
46,condition1,glossy,nails_black_glossy,nails,[0.2],21783,3,,
46,condition1,wet,shorts_wet_green,shorts,[0.61],2078,4,,
46,condition1,hat-wearing,man2_bearded_hatted,man,[0.27],3234,5,,
46,condition1,low,table_metal_low,table,[0.36],2099,6,,
46,condition1,cardboard,box_closed_cardboard,box,[0.22],1675,7,,
46,condition1,clean-shaven,man_old_cleanshaven,man,[0.65],2272,8,,
46,condition1,young,man_young_bearded,man,[0.72],1830,9,,
46,condition1,skinny,woman2_happy_skinny,woman,[0.84],1837,10,,
46,condition1,open,box_open_cardboard,box,[0.83],2414,11,,
46,condition1,wooden,spoon_wooden_clean,spoon,[0.59],22684,12,,
46,condition1,high,table_metal_high,table,[1],8436,13,,
46,condition1,spotted,frog_spotted_green,frog,[0.59],7712,14,,
46,condition1,green,frog_spotted_green,frog,[0],2574,15,,
46,condition1,blue,pencil_long_blue,pencil,[0],1388,16,,
46,condition1,glasses-wearing,man2_bearded_glassed,man,[0.3],2603,17,,
46,condition1,closed,box_closed_cardboard,box,[0.33],2114,18,,
46,condition1,clean,spoon_metal_clean,spoon,[0],3725,19,,
46,condition1,dry,shorts_dry_green,shorts,[0.1],3334,20,,
46,condition1,black and white,picture_bw_rectangular,picture,[0.13],1975,21,,
46,condition1,bearded,man_old_bearded,man,[0.01],3788,22,,
46,condition1,small,bottle_glass_small,bottle,[0.39],3758,23,,
46,condition1,dirty,spoon_metal_dirty,spoon,[0.31],2531,24,,
46,condition1,rectangular,picture_bw_rectangular,picture,[0.33],4100,25,,
46,condition1,brown,hair_curly_brown,hair,[0.5],1850,26,,
46,condition1,straight,hair_straight_blond,hair,[0],7093,27,,
46,condition1,triangular,earring_big_triangular,earring,[0],21301,28,,
46,condition1,short,pencil_short_black,pencil,[0.57],3044,29,,
46,condition1,colored,picture_colored_rectangular,picture,[0],2517,30,,
46,condition1,big,bottle_glass_big,bottle,[0.77],5430,31,,
46,condition1,black,nails_black_glossy,nails,[0],3273,32,,
46,condition1,striped,frog_striped_green,frog,[0],3623,33,,
46,condition1,mustache-touting,man2_mustached_glassed,man,[0.6],9330,34,,
46,condition1,old,man_old_bearded,man,[0.63],3062,35,,
46,condition1,red,frog_spotted_red,frog,[0],1455,36,,
46,condition1,curly,hair_curly_blonde,hair,[0],1685,37,,
46,condition1,metal,spoon_metal_clean,spoon,[0],2486,38,,
46,condition1,long,pencil_long_black,pencil,[0.84],2049,39,,
46,condition1,glass,bottle_glass_big,bottle,[0],1971,40,,
46,condition1,square,picture_bw_square,picture,[0.66],3101,41,,
46,condition1,matte,nails_black_matte,nails,[0],3398,42,,
46,condition1,blond,hair_curly_blonde,hair,[0],1374,43,,
46,condition1,fat,woman2_happy_fat,woman,[0],1715,44,,
46,condition1,happy,woman_old_happy,woman,[0.72],2582,45,,
46,condition1,round,earring_big_round,earring,[0],3053,46,,
46,condition1,sad,woman_old_sad,woman,[0],1639,47,,
46,condition1,plastic,bottle_plastic_big,bottle,[0],2278,48,,
8,condition1,,,Linda,Linda,0,1,bot_check,
8,condition1,happy,woman_old_happy,woman,[0.59],7133,3,,
8,condition1,brown,hair_curly_brown,hair,[0.02],3792,4,,
8,condition1,hat-wearing,man2_bearded_hatted,man,[0.65],5359,5,,
8,condition1,big,bottle_glass_big,bottle,[0.91],3247,6,,
8,condition1,curly,hair_curly_blonde,hair,[0.59],3376,7,,
8,condition1,matte,nails_black_matte,nails,[0.18],9088,8,,
8,condition1,cardboard,box_closed_cardboard,box,[0.12],5712,9,,
8,condition1,triangular,earring_big_triangular,earring,[0.16],2847,10,,
8,condition1,metal,spoon_metal_clean,spoon,[0.18],2632,11,,
8,condition1,rectangular,picture_bw_rectangular,picture,[0.16],3768,12,,
8,condition1,blue,pencil_long_blue,pencil,[0.47],4880,13,,
8,condition1,high,table_metal_high,table,[0.74],3496,14,,
8,condition1,low,table_metal_low,table,[0.78],2352,15,,
8,condition1,fat,woman2_happy_fat,woman,[0.91],4375,16,,
8,condition1,skinny,woman2_happy_skinny,woman,[0.87],2032,17,,
8,condition1,sad,woman_old_sad,woman,[0.65],2735,18,,
8,condition1,colored,picture_colored_rectangular,picture,[0.82],2736,19,,
8,condition1,dirty,spoon_metal_dirty,spoon,[0.94],3200,20,,
8,condition1,round,earring_big_round,earring,[0.25],2952,21,,
8,condition1,long,pencil_long_black,pencil,[0.49],2256,22,,
8,condition1,old,man_old_bearded,man,[0.7],6304,23,,
8,condition1,glass,bottle_glass_big,bottle,[0.26],2711,24,,
8,condition1,clean,spoon_metal_clean,spoon,[0.76],5471,25,,
8,condition1,dry,shorts_dry_green,shorts,[0.38],3448,26,,
8,condition1,small,bottle_glass_small,bottle,[0.75],2968,27,,
8,condition1,blond,hair_curly_blonde,hair,[0.66],3912,28,,
8,condition1,straight,hair_straight_blond,hair,[0.32],5336,29,,
8,condition1,short,pencil_short_black,pencil,[0.69],3168,30,,
8,condition1,glasses-wearing,man2_bearded_glassed,man,[0.06],2943,31,,
8,condition1,square,picture_bw_square,picture,[0.29],2648,32,,
8,condition1,black,nails_black_glossy,nails,[0.21],3536,33,,
8,condition1,open,box_open_cardboard,box,[0.07],3568,34,,
8,condition1,spotted,frog_spotted_green,frog,[0.12],2832,35,,
