workerid,proliferate.condition,adj,label,object,response,rt,slide_number_in_experiment,utterance,error
93,condition1,rectangular,picture_bw_rectangular,picture,[0.08],995,44,,
93,condition1,curly,hair_curly_blonde,hair,[0.12],1528,45,,
93,condition1,low,table_metal_low,table,[0.59],1783,46,,
93,condition1,clean,spoon_metal_clean,spoon,[0.67],2339,47,,
93,condition1,dirty,spoon_metal_dirty,spoon,[0.71],1091,48,,
87,condition1,,,Mary,Sally,0,1,bot_check,
87,condition1,,,Mary,Mary,0,1,bot_check,
87,condition1,black and white,picture_bw_rectangular,picture,[0.98],28568,3,,
87,condition1,dry,shorts_dry_green,shorts,[0.02],6944,4,,
87,condition1,happy,woman_old_happy,woman,[0.04],8962,5,,
87,condition1,black,nails_black_glossy,nails,[0.01],4469,6,,
87,condition1,rectangular,picture_bw_rectangular,picture,[0.45],4991,7,,
87,condition1,bearded,man_old_bearded,man,[0.52],1470,8,,
87,condition1,small,bottle_glass_small,bottle,[0.49],2874,9,,
87,condition1,blond,hair_curly_blonde,hair,[0.03],5359,10,,
87,condition1,straight,hair_straight_blond,hair,[0.03],2422,11,,
87,condition1,clean,spoon_metal_clean,spoon,[0.05],1543,12,,
87,condition1,glass,bottle_glass_big,bottle,[0.08],3137,13,,
87,condition1,high,table_metal_high,table,[0.08],4238,14,,
87,condition1,striped,frog_striped_green,frog,[0.05],4883,15,,
87,condition1,young,man_young_bearded,man,[0.04],2836,16,,
87,condition1,fat,woman2_happy_fat,woman,[0.02],3767,17,,
87,condition1,round,earring_big_round,earring,[0.18],2576,18,,
87,condition1,wet,shorts_wet_green,shorts,[0.9],2583,19,,
87,condition1,low,table_metal_low,table,[0.91],2192,20,,
87,condition1,triangular,earring_big_triangular,earring,[0.94],1646,21,,
87,condition1,wooden,spoon_wooden_clean,spoon,[0.88],1527,22,,
87,condition1,skinny,woman2_happy_skinny,woman,[0.91],2207,23,,
87,condition1,red,frog_spotted_red,frog,[0.5],1519,24,,
87,condition1,closed,box_closed_cardboard,box,[0.02],1400,25,,
87,condition1,hat-wearing,man2_bearded_hatted,man,[0.89],1424,26,,
87,condition1,dirty,spoon_metal_dirty,spoon,[0.05],1392,27,,
87,condition1,spotted,frog_spotted_green,frog,[0.53],1536,28,,
87,condition1,old,man_old_bearded,man,[0.96],7479,29,,
87,condition1,square,picture_bw_square,picture,[0.39],2016,30,,
87,condition1,long,pencil_long_black,pencil,[0.59],1576,31,,
87,condition1,cardboard,box_closed_cardboard,box,[0.65],1687,32,,
87,condition1,blue,pencil_long_blue,pencil,[0.53],1240,33,,
87,condition1,big,bottle_glass_big,bottle,[0.56],1575,34,,
87,condition1,clean-shaven,man_old_cleanshaven,man,[0.69],3128,35,,
87,condition1,plastic,bottle_plastic_big,bottle,[0.56],1872,36,,
87,condition1,brown,hair_curly_brown,hair,[0.41],2456,37,,
87,condition1,metal,spoon_metal_clean,spoon,[0.18],1488,38,,
87,condition1,curly,hair_curly_blonde,hair,[0.89],1608,39,,
87,condition1,short,pencil_short_black,pencil,[0.03],1887,40,,
87,condition1,sad,woman_old_sad,woman,[0.94],1607,41,,
87,condition1,mustache-touting,man2_mustached_glassed,man,[0.87],1927,42,,
87,condition1,colored,picture_colored_rectangular,picture,[0.44],1423,43,,
87,condition1,glossy,nails_black_glossy,nails,[0.02],1536,44,,
87,condition1,open,box_open_cardboard,box,[0.92],1439,45,,
87,condition1,glasses-wearing,man2_bearded_glassed,man,[0.6],1385,46,,
87,condition1,green,frog_spotted_green,frog,[0.17],1407,47,,
87,condition1,matte,nails_black_matte,nails,[0.82],1672,48,,
98,condition1,,,Margaret,Margaret,0,1,bot_check,
98,condition1,triangular,earring_big_triangular,earring,[0.2],9089,3,,
98,condition1,sad,woman_old_sad,woman,[0.03],3234,4,,
98,condition1,big,bottle_glass_big,bottle,[0.03],1670,5,,
98,condition1,small,bottle_glass_small,bottle,[0.45],2906,6,,
98,condition1,spotted,frog_spotted_green,frog,[0.03],2803,7,,
98,condition1,short,pencil_short_black,pencil,[0.42],1461,8,,
98,condition1,hat-wearing,man2_bearded_hatted,man,[0.45],1179,9,,
98,condition1,low,table_metal_low,table,[0.45],1071,10,,
98,condition1,wooden,spoon_wooden_clean,spoon,[0.46],1439,11,,
98,condition1,matte,nails_black_matte,nails,[0.44],1118,12,,
98,condition1,wet,shorts_wet_green,shorts,[0.45],1246,13,,
98,condition1,dirty,spoon_metal_dirty,spoon,[0.15],1150,14,,
98,condition1,plastic,bottle_plastic_big,bottle,[0.48],1332,15,,
98,condition1,straight,hair_straight_blond,hair,[0.26],993,16,,
98,condition1,green,frog_spotted_green,frog,[0.42],1004,17,,
98,condition1,fat,woman2_happy_fat,woman,[0.3],1064,18,,
98,condition1,clean-shaven,man_old_cleanshaven,man,[0.63],2054,19,,
98,condition1,curly,hair_curly_blonde,hair,[0.45],1462,20,,
98,condition1,mustache-touting,man2_mustached_glassed,man,[0.4],1211,21,,
98,condition1,dry,shorts_dry_green,shorts,[0.53],1159,22,,
98,condition1,round,earring_big_round,earring,[0.29],1448,23,,
98,condition1,brown,hair_curly_brown,hair,[0.53],1058,24,,
98,condition1,happy,woman_old_happy,woman,[0.22],1400,25,,
98,condition1,black and white,picture_bw_rectangular,picture,[0.45],1130,26,,
98,condition1,blue,pencil_long_blue,pencil,[0.26],1019,27,,
98,condition1,young,man_young_bearded,man,[0.4],1157,28,,
98,condition1,clean,spoon_metal_clean,spoon,[0.25],943,29,,
98,condition1,square,picture_bw_square,picture,[0.46],1034,30,,
98,condition1,metal,spoon_metal_clean,spoon,[0.28],1095,31,,
98,condition1,bearded,man_old_bearded,man,[0.43],1945,32,,
98,condition1,glass,bottle_glass_big,bottle,[0.29],1503,33,,
98,condition1,high,table_metal_high,table,[0.47],975,34,,
98,condition1,skinny,woman2_happy_skinny,woman,[0.29],1372,35,,
98,condition1,old,man_old_bearded,man,[0.48],903,36,,
98,condition1,black,nails_black_glossy,nails,[0.59],1043,37,,
98,condition1,rectangular,picture_bw_rectangular,picture,[0.24],1425,38,,
98,condition1,striped,frog_striped_green,frog,[0.46],1565,39,,
98,condition1,closed,box_closed_cardboard,box,[0.25],1001,40,,
98,condition1,blond,hair_curly_blonde,hair,[0.42],1299,41,,
98,condition1,glasses-wearing,man2_bearded_glassed,man,[0.3],1630,42,,
98,condition1,colored,picture_colored_rectangular,picture,[0.48],1312,43,,
98,condition1,glossy,nails_black_glossy,nails,[0.35],949,44,,
98,condition1,cardboard,box_closed_cardboard,box,[0.29],1252,45,,
98,condition1,long,pencil_long_black,pencil,[0.41],1347,46,,
98,condition1,open,box_open_cardboard,box,[0.45],1166,47,,
98,condition1,red,frog_spotted_red,frog,[0.27],2234,48,,
101,condition1,,,Sarah,sarah,0,1,bot_check,
101,condition1,big,bottle_glass_big,bottle,[0.94],14036,3,,
101,condition1,old,man_old_bearded,man,[0.63],5862,4,,
101,condition1,cardboard,box_closed_cardboard,box,[0.1],8027,5,,
101,condition1,hat-wearing,man2_bearded_hatted,man,[0.16],8889,6,,
101,condition1,long,pencil_long_black,pencil,[0.65],8447,7,,
101,condition1,high,table_metal_high,table,[0.67],4859,8,,
101,condition1,black and white,picture_bw_rectangular,picture,[0.13],5530,9,,
101,condition1,rectangular,picture_bw_rectangular,picture,[0.28],5369,10,,
101,condition1,sad,woman_old_sad,woman,[0.54],3883,11,,
101,condition1,plastic,bottle_plastic_big,bottle,[0.18],3733,12,,
101,condition1,dry,shorts_dry_green,shorts,[0.14],9872,13,,
101,condition1,square,picture_bw_square,picture,[0.49],3918,14,,
101,condition1,triangular,earring_big_triangular,earring,[0.18],5534,15,,
101,condition1,wet,shorts_wet_green,shorts,[0.53],3218,16,,
101,condition1,metal,spoon_metal_clean,spoon,[0.31],21736,17,,
101,condition1,blue,pencil_long_blue,pencil,[0.31],6633,18,,
101,condition1,striped,frog_striped_green,frog,[0.2],11625,19,,
101,condition1,matte,nails_black_matte,nails,[0.43],4352,20,,
101,condition1,curly,hair_curly_blonde,hair,[0.53],3549,21,,
101,condition1,closed,box_closed_cardboard,box,[0.31],3420,22,,
101,condition1,clean-shaven,man_old_cleanshaven,man,[0.31],6460,23,,
101,condition1,open,box_open_cardboard,box,[0.12],25149,24,,
101,condition1,glossy,nails_black_glossy,nails,[0.25],7959,25,,
101,condition1,young,man_young_bearded,man,[0.5],3149,26,,
101,condition1,spotted,frog_spotted_green,frog,[0.22],4489,27,,
101,condition1,short,pencil_short_black,pencil,[0.45],3465,28,,
101,condition1,clean,spoon_metal_clean,spoon,[0.55],2188,29,,
101,condition1,dirty,spoon_metal_dirty,spoon,[0.43],1847,30,,
101,condition1,low,table_metal_low,table,[0.15],10753,31,,
101,condition1,green,frog_spotted_green,frog,[0.14],3444,32,,
101,condition1,happy,woman_old_happy,woman,[0.36],3442,33,,
101,condition1,round,earring_big_round,earring,[0.48],4636,34,,
101,condition1,glass,bottle_glass_big,bottle,[0.62],4174,35,,
101,condition1,wooden,spoon_wooden_clean,spoon,[0.49],2587,36,,
101,condition1,glasses-wearing,man2_bearded_glassed,man,[0.02],6385,37,,
101,condition1,black,nails_black_glossy,nails,[0.04],3920,38,,
101,condition1,red,frog_spotted_red,frog,[0.05],3398,39,,
101,condition1,small,bottle_glass_small,bottle,[0.5],3280,40,,
101,condition1,skinny,woman2_happy_skinny,woman,[0.51],3336,41,,
101,condition1,mustache-touting,man2_mustached_glassed,man,[0.76],15474,42,,
101,condition1,straight,hair_straight_blond,hair,[0.67],5344,43,,
101,condition1,bearded,man_old_bearded,man,[0.43],5592,44,,
101,condition1,colored,picture_colored_rectangular,picture,[0.38],4174,45,,
101,condition1,brown,hair_curly_brown,hair,[0.61],4815,46,,
101,condition1,blond,hair_curly_blonde,hair,[0.58],12417,47,,
101,condition1,fat,woman2_happy_fat,woman,[0.46],2582,48,,
96,condition1,,,Jessica,Jessica,0,1,bot_check,
96,condition1,curly,hair_curly_blonde,hair,[0],20259,3,,
96,condition1,low,table_metal_low,table,[0],3039,4,,
96,condition1,plastic,bottle_plastic_big,bottle,[0],4046,5,,
96,condition1,clean-shaven,man_old_cleanshaven,man,[0],2400,6,,
96,condition1,dry,shorts_dry_green,shorts,[0],3015,7,,
96,condition1,straight,hair_straight_blond,hair,[0],3191,8,,
96,condition1,happy,woman_old_happy,woman,[0.32],16879,9,,
96,condition1,black,nails_black_glossy,nails,[0],3295,10,,
96,condition1,spotted,frog_spotted_green,frog,[0],7231,11,,
96,condition1,short,pencil_short_black,pencil,[0.27],5680,12,,
96,condition1,round,earring_big_round,earring,[0.24],2919,13,,
96,condition1,closed,box_closed_cardboard,box,[0.25],3552,14,,
96,condition1,big,bottle_glass_big,bottle,[0.24],3912,15,,
96,condition1,matte,nails_black_matte,nails,[0],6303,16,,
96,condition1,skinny,woman2_happy_skinny,woman,[0.75],7071,17,,
96,condition1,dirty,spoon_metal_dirty,spoon,[0],3679,18,,
96,condition1,black and white,picture_bw_rectangular,picture,[0],4592,19,,
96,condition1,glossy,nails_black_glossy,nails,[0.66],5726,20,,
96,condition1,triangular,earring_big_triangular,earring,[0],3152,21,,
96,condition1,mustache-touting,man2_mustached_glassed,man,[0.48],2968,22,,
96,condition1,small,bottle_glass_small,bottle,[1],14311,23,,
96,condition1,red,frog_spotted_red,frog,[0],2599,24,,
96,condition1,cardboard,box_closed_cardboard,box,[0],4255,25,,
96,condition1,wet,shorts_wet_green,shorts,[0],6799,26,,
96,condition1,colored,picture_colored_rectangular,picture,[0],3641,27,,
96,condition1,sad,woman_old_sad,woman,[0.6],5886,28,,
96,condition1,young,man_young_bearded,man,[0.81],3185,29,,
96,condition1,long,pencil_long_black,pencil,[0.75],5902,30,,
96,condition1,square,picture_bw_square,picture,[0],3759,31,,
96,condition1,brown,hair_curly_brown,hair,[0],2840,32,,
96,condition1,striped,frog_striped_green,frog,[0],2175,33,,
96,condition1,fat,woman2_happy_fat,woman,[0.77],2441,34,,
96,condition1,glass,bottle_glass_big,bottle,[0],2415,35,,
96,condition1,hat-wearing,man2_bearded_hatted,man,[0],3663,36,,
96,condition1,wooden,spoon_wooden_clean,spoon,[0],2288,37,,
96,condition1,green,frog_spotted_green,frog,[0],1817,38,,
96,condition1,rectangular,picture_bw_rectangular,picture,[0],1887,39,,
96,condition1,bearded,man_old_bearded,man,[0],2888,40,,
96,condition1,old,man_old_bearded,man,[0.81],3008,41,,
96,condition1,blue,pencil_long_blue,pencil,[0],4559,42,,
96,condition1,high,table_metal_high,table,[0.8],3558,43,,
96,condition1,metal,spoon_metal_clean,spoon,[0],2775,44,,
96,condition1,clean,spoon_metal_clean,spoon,[0],2167,45,,
96,condition1,blond,hair_curly_blonde,hair,[0],2744,46,,
96,condition1,open,box_open_cardboard,box,[0],5703,47,,
96,condition1,glasses-wearing,man2_bearded_glassed,man,[0],2088,48,,
103,condition1,,,Sarah,Sarah,0,1,bot_check,
103,condition1,open,box_open_cardboard,box,[0],10187,3,,
103,condition1,triangular,earring_big_triangular,earring,[0.41],5963,4,,
103,condition1,cardboard,box_closed_cardboard,box,[0.2],3388,5,,
103,condition1,glasses-wearing,man2_bearded_glassed,man,[0],3885,6,,
103,condition1,closed,box_closed_cardboard,box,[0.36],3054,7,,
103,condition1,wet,shorts_wet_green,shorts,[0.56],4088,8,,
103,condition1,spotted,frog_spotted_green,frog,[0.25],5912,9,,
103,condition1,big,bottle_glass_big,bottle,[0.74],4382,10,,
103,condition1,long,pencil_long_black,pencil,[0.79],3358,11,,
103,condition1,fat,woman2_happy_fat,woman,[0.75],2960,12,,
103,condition1,young,man_young_bearded,man,[0.71],2707,13,,
103,condition1,dry,shorts_dry_green,shorts,[0.79],2495,14,,
103,condition1,clean-shaven,man_old_cleanshaven,man,[0.58],2961,15,,
103,condition1,striped,frog_striped_green,frog,[0.6],2515,16,,
103,condition1,metal,spoon_metal_clean,spoon,[0.3],4066,17,,
103,condition1,matte,nails_black_matte,nails,[0.44],3591,18,,
103,condition1,dirty,spoon_metal_dirty,spoon,[0.59],3103,19,,
103,condition1,hat-wearing,man2_bearded_hatted,man,[0.05],4523,20,,
103,condition1,small,bottle_glass_small,bottle,[0.76],2990,21,,
103,condition1,short,pencil_short_black,pencil,[0.69],3416,22,,
103,condition1,glossy,nails_black_glossy,nails,[0.17],56326,23,,
103,condition1,green,frog_spotted_green,frog,[0.42],2595,24,,
103,condition1,skinny,woman2_happy_skinny,woman,[0.81],2738,25,,
103,condition1,sad,woman_old_sad,woman,[0.64],5301,26,,
103,condition1,curly,hair_curly_blonde,hair,[0.53],2950,27,,
103,condition1,old,man_old_bearded,man,[0.69],2604,28,,
103,condition1,colored,picture_colored_rectangular,picture,[0.22],4673,29,,
103,condition1,high,table_metal_high,table,[0.62],2918,30,,
103,condition1,black and white,picture_bw_rectangular,picture,[0],3285,31,,
103,condition1,blond,hair_curly_blonde,hair,[0.29],2889,32,,
103,condition1,square,picture_bw_square,picture,[0.2],2991,33,,
103,condition1,rectangular,picture_bw_rectangular,picture,[0.08],2432,34,,
103,condition1,blue,pencil_long_blue,pencil,[0.46],2797,35,,
103,condition1,brown,hair_curly_brown,hair,[0.45],3092,36,,
103,condition1,low,table_metal_low,table,[0.64],2403,37,,
103,condition1,bearded,man_old_bearded,man,[0.17],3538,38,,
103,condition1,plastic,bottle_plastic_big,bottle,[0.26],4025,39,,
103,condition1,mustache-touting,man2_mustached_glassed,man,[0.16],3548,40,,
103,condition1,clean,spoon_metal_clean,spoon,[0.6],3102,41,,
103,condition1,wooden,spoon_wooden_clean,spoon,[0.34],2382,42,,
103,condition1,straight,hair_straight_blond,hair,[0.57],2591,43,,
103,condition1,round,earring_big_round,earring,[0.37],3598,44,,
103,condition1,black,nails_black_glossy,nails,[0.5],2544,45,,
103,condition1,happy,woman_old_happy,woman,[0.65],2372,46,,
103,condition1,glass,bottle_glass_big,bottle,[0.36],2718,47,,
103,condition1,red,frog_spotted_red,frog,[0.56],3132,48,,
118,condition1,,,Jennifer,Jennifer,0,1,bot_check,
118,condition1,plastic,bottle_plastic_big,bottle,[0],15046,3,,
118,condition1,dry,shorts_dry_green,shorts,[0],7200,4,,
118,condition1,square,picture_bw_square,picture,[0],4127,5,,
118,condition1,bearded,man_old_bearded,man,[0],3079,6,,
118,condition1,young,man_young_bearded,man,[1],9569,7,,
118,condition1,high,table_metal_high,table,[1],4271,8,,
118,condition1,short,pencil_short_black,pencil,[1],3767,9,,
118,condition1,green,frog_spotted_green,frog,[0.49],6416,10,,
118,condition1,brown,hair_curly_brown,hair,[0.48],2456,11,,
118,condition1,glossy,nails_black_glossy,nails,[0],4760,12,,
118,condition1,curly,hair_curly_blonde,hair,[0],2655,13,,
118,condition1,spotted,frog_spotted_green,frog,[0],2656,14,,
118,condition1,fat,woman2_happy_fat,woman,[1],3432,15,,
118,condition1,dirty,spoon_metal_dirty,spoon,[0],3888,16,,
118,condition1,happy,woman_old_happy,woman,[1],6335,17,,
118,condition1,black and white,picture_bw_rectangular,picture,[0],4136,18,,
118,condition1,small,bottle_glass_small,bottle,[0.5],6768,19,,
118,condition1,blond,hair_curly_blonde,hair,[0],4032,20,,
118,condition1,big,bottle_glass_big,bottle,[0.52],2880,21,,
118,condition1,glasses-wearing,man2_bearded_glassed,man,[0],5312,22,,
118,condition1,wet,shorts_wet_green,shorts,[0],2624,23,,
118,condition1,glass,bottle_glass_big,bottle,[0],3176,24,,
118,condition1,low,table_metal_low,table,[1],3376,25,,
118,condition1,old,man_old_bearded,man,[1],5712,26,,
118,condition1,red,frog_spotted_red,frog,[0],5384,27,,
118,condition1,black,nails_black_glossy,nails,[0],7880,28,,
118,condition1,blue,pencil_long_blue,pencil,[0],3472,29,,
118,condition1,cardboard,box_closed_cardboard,box,[0],2312,30,,
118,condition1,straight,hair_straight_blond,hair,[0],2919,31,,
118,condition1,rectangular,picture_bw_rectangular,picture,[0],2440,32,,
118,condition1,colored,picture_colored_rectangular,picture,[0],2672,33,,
118,condition1,wooden,spoon_wooden_clean,spoon,[0],2399,34,,
118,condition1,hat-wearing,man2_bearded_hatted,man,[0],2768,35,,
118,condition1,mustache-touting,man2_mustached_glassed,man,[0],2559,36,,
118,condition1,metal,spoon_metal_clean,spoon,[0],2343,37,,
118,condition1,striped,frog_striped_green,frog,[0],2240,38,,
118,condition1,clean,spoon_metal_clean,spoon,[0],3791,39,,
118,condition1,skinny,woman2_happy_skinny,woman,[1],2928,40,,
118,condition1,triangular,earring_big_triangular,earring,[0],2984,41,,
118,condition1,round,earring_big_round,earring,[0],3056,42,,
118,condition1,closed,box_closed_cardboard,box,[0],3360,43,,
118,condition1,long,pencil_long_black,pencil,[1],3312,44,,
118,condition1,matte,nails_black_matte,nails,[0],2680,45,,
118,condition1,clean-shaven,man_old_cleanshaven,man,[0],5776,46,,
118,condition1,sad,woman_old_sad,woman,[1],2960,47,,
118,condition1,open,box_open_cardboard,box,[0],3936,48,,
90,condition1,,,Sarah,Sarah,0,1,bot_check,
90,condition1,red,frog_spotted_red,frog,[0.96],21252,3,,
90,condition1,old,man_old_bearded,man,[0.89],7193,4,,
90,condition1,glass,bottle_glass_big,bottle,[0.19],7896,5,,
90,condition1,triangular,earring_big_triangular,earring,[0.12],7391,6,,
90,condition1,green,frog_spotted_green,frog,[0.94],6772,7,,
90,condition1,square,picture_bw_square,picture,[0.93],10111,8,,
90,condition1,mustache-touting,man2_mustached_glassed,man,[0.89],9752,9,,
90,condition1,glasses-wearing,man2_bearded_glassed,man,[0.05],7724,10,,
90,condition1,open,box_open_cardboard,box,[0.06],3920,11,,
90,condition1,hat-wearing,man2_bearded_hatted,man,[0.06],4656,12,,
90,condition1,round,earring_big_round,earring,[0.94],4068,13,,
90,condition1,closed,box_closed_cardboard,box,[0.09],3651,14,,
90,condition1,high,table_metal_high,table,[0.97],4500,15,,
90,condition1,brown,hair_curly_brown,hair,[0.92],3452,16,,
90,condition1,skinny,woman2_happy_skinny,woman,[0.87],4508,17,,
90,condition1,colored,picture_colored_rectangular,picture,[0.04],6108,18,,
90,condition1,glossy,nails_black_glossy,nails,[0.93],4034,19,,
90,condition1,dirty,spoon_metal_dirty,spoon,[0.92],4040,20,,
90,condition1,rectangular,picture_bw_rectangular,picture,[0.89],7343,21,,
90,condition1,sad,woman_old_sad,woman,[0.9],3975,22,,
90,condition1,small,bottle_glass_small,bottle,[0.91],4958,23,,
90,condition1,wooden,spoon_wooden_clean,spoon,[0.05],4606,24,,
90,condition1,blond,hair_curly_blonde,hair,[0.92],6231,25,,
90,condition1,black,nails_black_glossy,nails,[0.92],5299,26,,
90,condition1,blue,pencil_long_blue,pencil,[0.92],4932,27,,
90,condition1,black and white,picture_bw_rectangular,picture,[0.06],6203,28,,
90,condition1,young,man_young_bearded,man,[0.89],4520,29,,
90,condition1,short,pencil_short_black,pencil,[0.91],3268,30,,
90,condition1,low,table_metal_low,table,[0.86],3626,31,,
90,condition1,metal,spoon_metal_clean,spoon,[0.06],4052,32,,
90,condition1,cardboard,box_closed_cardboard,box,[0.06],6285,33,,
90,condition1,matte,nails_black_matte,nails,[0.96],5479,34,,
90,condition1,long,pencil_long_black,pencil,[0.9],3974,35,,
90,condition1,wet,shorts_wet_green,shorts,[0.89],3693,36,,
90,condition1,clean-shaven,man_old_cleanshaven,man,[0.9],3428,37,,
90,condition1,fat,woman2_happy_fat,woman,[0.88],3236,38,,
90,condition1,dry,shorts_dry_green,shorts,[0.92],2601,39,,
90,condition1,clean,spoon_metal_clean,spoon,[0.84],3536,40,,
90,condition1,plastic,bottle_plastic_big,bottle,[0.06],3699,41,,
90,condition1,spotted,frog_spotted_green,frog,[0.06],4776,42,,
90,condition1,bearded,man_old_bearded,man,[0.93],6968,43,,
90,condition1,curly,hair_curly_blonde,hair,[0.91],3301,44,,
90,condition1,happy,woman_old_happy,woman,[0.96],2804,45,,
90,condition1,striped,frog_striped_green,frog,[0.9],4431,46,,
90,condition1,big,bottle_glass_big,bottle,[0.91],4363,47,,
90,condition1,straight,hair_straight_blond,hair,[0.9],2692,48,,
95,condition1,,,Mary,Mary,0,1,bot_check,
95,condition1,black and white,picture_bw_rectangular,picture,[0],26260,3,,
95,condition1,clean,spoon_metal_clean,spoon,[0],4191,4,,
95,condition1,striped,frog_striped_green,frog,[0.52],7920,5,,
95,condition1,straight,hair_straight_blond,hair,[0.27],7896,6,,
95,condition1,long,pencil_long_black,pencil,[0.47],3520,7,,
95,condition1,young,man_young_bearded,man,[0.49],2888,8,,
95,condition1,clean-shaven,man_old_cleanshaven,man,[0.16],4264,9,,
95,condition1,happy,woman_old_happy,woman,[0.49],8792,10,,
95,condition1,brown,hair_curly_brown,hair,[0.19],3584,11,,
95,condition1,closed,box_closed_cardboard,box,[0.17],4503,12,,
95,condition1,metal,spoon_metal_clean,spoon,[0],3600,13,,
95,condition1,old,man_old_bearded,man,[0.49],3071,14,,
95,condition1,glossy,nails_black_glossy,nails,[0.44],5256,15,,
95,condition1,spotted,frog_spotted_green,frog,[0.46],3551,16,,
95,condition1,matte,nails_black_matte,nails,[0.16],5984,17,,
95,condition1,fat,woman2_happy_fat,woman,[0.45],3112,18,,
95,condition1,high,table_metal_high,table,[0.46],2464,19,,
95,condition1,low,table_metal_low,table,[0.47],4152,20,,
95,condition1,curly,hair_curly_blonde,hair,[0.24],6424,21,,
95,condition1,cardboard,box_closed_cardboard,box,[0.03],3496,22,,
95,condition1,glass,bottle_glass_big,bottle,[0.08],4560,23,,
95,condition1,round,earring_big_round,earring,[0.03],4040,24,,
95,condition1,big,bottle_glass_big,bottle,[0.49],2456,25,,
95,condition1,mustache-touting,man2_mustached_glassed,man,[0.08],4880,26,,
95,condition1,wet,shorts_wet_green,shorts,[0.07],5184,27,,
95,condition1,dirty,spoon_metal_dirty,spoon,[0],3152,28,,
95,condition1,bearded,man_old_bearded,man,[0.11],3344,29,,
95,condition1,black,nails_black_glossy,nails,[0.12],5479,30,,
95,condition1,triangular,earring_big_triangular,earring,[0.03],7424,31,,
95,condition1,short,pencil_short_black,pencil,[0.48],7880,32,,
95,condition1,red,frog_spotted_red,frog,[0.49],1791,33,,
95,condition1,sad,woman_old_sad,woman,[0.47],2352,34,,
95,condition1,dry,shorts_dry_green,shorts,[0.12],2799,35,,
95,condition1,open,box_open_cardboard,box,[0.28],2592,36,,
95,condition1,hat-wearing,man2_bearded_hatted,man,[0.7],4823,37,,
95,condition1,skinny,woman2_happy_skinny,woman,[0.63],4712,38,,
95,condition1,plastic,bottle_plastic_big,bottle,[0.49],6536,39,,
95,condition1,blue,pencil_long_blue,pencil,[0.08],3984,40,,
95,condition1,rectangular,picture_bw_rectangular,picture,[0.11],3192,41,,
95,condition1,colored,picture_colored_rectangular,picture,[0.14],3464,42,,
95,condition1,square,picture_bw_square,picture,[0.11],6504,43,,
95,condition1,blond,hair_curly_blonde,hair,[0.48],3024,44,,
95,condition1,green,frog_spotted_green,frog,[0.04],3360,45,,
95,condition1,glasses-wearing,man2_bearded_glassed,man,[0.03],3160,46,,
95,condition1,wooden,spoon_wooden_clean,spoon,[0.02],3880,47,,
95,condition1,small,bottle_glass_small,bottle,[0.48],2360,48,,
102,condition1,,,Patricia,Patricia,0,1,bot_check,
102,condition1,small,bottle_glass_small,bottle,[0.97],16085,3,,
102,condition1,glass,bottle_glass_big,bottle,[0],6270,4,,
102,condition1,long,pencil_long_black,pencil,[1],8798,5,,
102,condition1,old,man_old_bearded,man,[0.87],6833,6,,
102,condition1,skinny,woman2_happy_skinny,woman,[0.18],7859,7,,
102,condition1,big,bottle_glass_big,bottle,[0.99],6660,8,,
102,condition1,cardboard,box_closed_cardboard,box,[0],5788,9,,
102,condition1,triangular,earring_big_triangular,earring,[0],3766,10,,
102,condition1,square,picture_bw_square,picture,[0],3958,11,,
102,condition1,plastic,bottle_plastic_big,bottle,[0],4649,12,,
102,condition1,clean-shaven,man_old_cleanshaven,man,[0],4426,13,,
102,condition1,matte,nails_black_matte,nails,[0],3839,14,,
102,condition1,dry,shorts_dry_green,shorts,[0],5575,15,,
102,condition1,curly,hair_curly_blonde,hair,[0],4532,16,,
102,condition1,round,earring_big_round,earring,[0],4272,17,,
102,condition1,rectangular,picture_bw_rectangular,picture,[0],3497,18,,
102,condition1,straight,hair_straight_blond,hair,[0],3814,19,,
102,condition1,hat-wearing,man2_bearded_hatted,man,[0.02],5936,20,,
102,condition1,striped,frog_striped_green,frog,[0],3438,21,,
102,condition1,sad,woman_old_sad,woman,[0.64],17063,22,,
102,condition1,glossy,nails_black_glossy,nails,[0],3374,23,,
102,condition1,short,pencil_short_black,pencil,[1],4131,24,,
102,condition1,fat,woman2_happy_fat,woman,[0.78],8038,25,,
102,condition1,young,man_young_bearded,man,[0.8],6587,26,,
102,condition1,bearded,man_old_bearded,man,[0],3284,27,,
102,condition1,happy,woman_old_happy,woman,[0.73],16359,28,,
102,condition1,closed,box_closed_cardboard,box,[0],9714,29,,
102,condition1,colored,picture_colored_rectangular,picture,[0],4722,30,,
102,condition1,blue,pencil_long_blue,pencil,[0],12814,31,,
102,condition1,mustache-touting,man2_mustached_glassed,man,[0],3636,32,,
102,condition1,brown,hair_curly_brown,hair,[0],16595,33,,
102,condition1,blond,hair_curly_blonde,hair,[0],3223,34,,
102,condition1,black and white,picture_bw_rectangular,picture,[0],5217,35,,
102,condition1,green,frog_spotted_green,frog,[0],4280,36,,
102,condition1,spotted,frog_spotted_green,frog,[0],7333,37,,
102,condition1,clean,spoon_metal_clean,spoon,[0.69],4523,38,,
102,condition1,black,nails_black_glossy,nails,[0],2780,39,,
102,condition1,open,box_open_cardboard,box,[0],3701,40,,
102,condition1,wet,shorts_wet_green,shorts,[0],2852,41,,
102,condition1,high,table_metal_high,table,[0.9],7093,42,,
